symbol,error,full_universe_scope,published,cache_sha256
SH589850,,True,True,07d685a8a0c1bc53fe2827d200e4710070cd8d6e9e8f1785479b028a9ccc278b
SH589860,,True,True,2cc0b604c926aadc5f28028f03a38ad9ab4ccceb15c732f5fa803ead8c5e5fe7
SH589880,,True,True,1559ab0baa7309b031937a4d2c773918776c62c9d3817ef6469f042b21d96543
SH589890,,True,True,77b81c168639f31b35464908f8a251093071e88430db36ec31d19cd0def2ac5d
SH589900,,True,True,864c3243caeacfaf6e3f69814380c2c531bce5c3fb26584c99a599a2dce894d1
SH589950,,True,True,909f3331d51fadb2cfa3665f0f186431c42f500dad16d9ca5764b85e70b94b4a
SH589960,,True,True,38e6fb008b1e9d1ecfd0538612da23c9c93a7f4262376eda29b2596cd27803ec
SH589980,,True,True,585e1356103de53a123efa71c326608e63b9d82bcc9eba1ea79362ca6dfd1135
SH589990,,True,True,cec2097db4619db7d30ad0795f596288a2d846ff6c40ac4d29784cefa72b09b1
SZ158006,,True,True,b7a1c587ebb89586b7d49d86e8cfcc0b275822e281c46d84e1d936277c6ae076
SZ158009,,True,True,4f686a6e6f52902c370e4c3c2202a60c60f86ee3e8281402c37a72db40a7c0fd
SZ159007,,True,True,ef46b4da05b3f4aadb1b7934a76fe4bc1287170703dd5a6ad3797fff28e1fb2a
SZ159008,,True,True,a7ad4d67b7f4075f3f26a578ac6acb1e66551d86de7c59e8fcb4f8cf6975bdae
SZ159009,,True,True,9283c61d1528cd443c8d9afc5a13a5d3e1aefbeade94ef5e547fe4594db06a21
SZ159010,,True,True,fb49333170c2c9d66928c1ac355a2fa3165ab9e1fcadc7f4ec8f1d9c7d05e9be
SZ159011,,True,True,2df92d362293e061e3ff90716daa3ffb4a92a5947ee0f62b566b7a1c0e754367
SZ159012,,True,True,d499ffc7e157225a03114a24be39b7b7471310fef428741a4d55c601d5c6dad7
SZ159013,,True,True,59a3a8f4881eabe294b12b1498a03818f5bfc02ab002ffd4122e382c15c923be
SZ159015,,True,True,a7199604f97579cf5dfe19f9a36de9c417e87c539cf72ffc80b23d74fbd88ef4
SZ159016,,True,True,0f6a3df6ba3c7f8853fcb32cff460bc63d719279bfb914eb04af2f07603e24ea
SZ159017,,True,True,fab1b70ccc074173a14eac163f2a1fe20ebe2cac0f1f8843f08c17c8c5cf9b94
SZ159018,,True,True,19c4d8661a625de9c394ab23070a45f23efdad48f21200f2a52c58b409a676b5
SZ159019,,True,True,9e904794331d185aa439b653712b887d0a8c2c52efce6aa36bdff0e5b2cf945e
SZ159020,,True,True,844c67a67ddef6c9d517e78ace200cbc53ee7a6158a7ab038a4cb530a3ad7203
SZ159021,,True,True,e5c3e00b1273a72b43cd8de3a43023151d7bc47436fe4cd00c750fc389c00315
SZ159022,,True,True,2a4a3f420170e3318488cbb09384614d70638f6a590c92b8f8e5e8eee6e4b31b
SZ159023,,True,True,937f66de329f995b43e17b1a1f3e0c8ac2959fa451564a6fb4355d8815f6ead2
SZ159026,,True,True,9bbae8563a3b4eda108e530d070fa2bacc051fa6c41a5766c2000927890e27da
SZ159027,,True,True,e3be1663502c9865622936723db00d09838f83e5bd813cf10c27f4113924a0cb
SZ159028,,True,True,77cd054137fb44b0187e0697cdba48994714b6654dac64b5215cfbef10a15968
SZ159029,,True,True,5345515cc635610effad530612d373fe8c942781788dbbf22d1234882a17d081
SZ159030,,True,True,23beff018b1ecefb9f7ee2786b5ac8c633ecdd0dfc928b1ac9922fd19e57d3b3
SZ159031,,True,True,658a11f8fc10267487b09f81f2db04b5321328bd937aa16e7a5b62db3ff62631
SZ159032,,True,True,6270d18bc8d526611c308f35705f33451aced1b1f27f181301b4900074f437f6
SZ159033,,True,True,ffbe7962985c2b724a3f439d1a5456e0d6370a475e0a7e619fbebc9f65c9e7ab
SZ159035,,True,True,b0f88bc5efdf8f52c3c87e9caa922e45fba539a25c30a99aac7e77643f724895
SZ159036,,True,True,941bdf9ef681617362fdee5b33e97953e8d8859430eab15087c1bb29f8568d98
SZ159037,,True,True,acdcdc83a6869dd0e60b17eb783cbe7a74ed2b6d8ce3ad6ed2ac32b99579d8b2
SZ159038,,True,True,f8f9d3c270aec474fcaf44e78135d80accc8bc3af889dc265ab6a86def7e19fd
SZ159039,,True,True,7c56f54ba70f37c4ba901c5276ffbc013f9728cc8fcc0fbbb6e4a0b62b9dd7ab
SZ159040,,True,True,95543ba870cea7919ccbf0ae1343573754357b270567215144c330eea909c9ef
SZ159041,,True,True,6b6e20da300a85ebc08be333b076b2b9e051d15ed712c5228363ba3f75af5595
SZ159042,,True,True,9d967bbb40249f22816da5b4c4bb5095154a64883ca76e78695d49d8b92b5925
SZ159045,,True,True,e5b67a525bd655b556e5b875ca295e2c30d990b1468ba1f096f3b97e40baa728
SZ159046,,True,True,edc1aba76d632eea9da68e46b4124ac2679bbe591cb8c1b5b43e246c2cef878e
SZ159048,,True,True,9a87eb4ea5d253c9a0362e7638ad323a3a99c238c5d30609297bcc41261be11c
SZ159049,,True,True,fb17f0eb144762d98ef7fdd5739c0b68e47cbb7ea692e1bac732dbbc489b0850
SZ159050,,True,True,4c2e1ae9f37b42f882f679e23bdc01cfc7d19fe7b2f68101a18882f8c6a9efc4
SZ159051,,True,True,ad7572ea60b917a65e74df62cf8919e767d6ee32b327b437df897da39240c4c7
SZ159052,,True,True,53c1a95d5074faf2aba1ca9b289186cc3128d7eb601e5621fafac42dc8470578
SZ159053,,True,True,f51499c47a59019e7144588cc11d7b3ce5dc58660782c122d2ba6132c08d89a5
SZ159055,,True,True,8e6b7bd1558787b9f0aa3a387cf0fad32e24294838595a93611879a0474df9a8
SZ159056,,True,True,7fd0c727dc4202d7b38c251849e70bac7d5cfe129ac0f97addcaed94b8f10fd6
SZ159057,,True,True,6499748d7f00f3d3cb25d8c3c3d52a3e9d92b7420eeec50b78575571ba164cd4
SZ159059,,True,True,c6a13509087b12780e3c6e9dec4dbf8bedbc4a1c3f19c9e84844b4f89971cde7
SZ159060,,True,True,dcd1a308775dc349af71ef93250e0d34af6b06523ef6155df2818e35964cdbf6
SZ159061,,True,True,af7a0f34bdc466b87c879a910ed23fdf8a40bee2dc82d755951842127f385efe
SZ159062,,True,True,ed8b984e703ae9b9367e06a55fc46fc6e3425d6a944bca6f8ec5145d082277ae
SZ159063,,True,True,c7c597779546d9f15c18b32ec843f7a47ced84e3466545fd200d805d07a11f49
SZ159065,,True,True,86c9511c315b847536a276a3d23c5cc54d59f68e4a882ad02fb4932a588be09e
SZ159066,,True,True,6c1cc3bb3eaabc87c1cc0fe9ae18824219f6bee32c09d97f217cd9ab708c3cf2
SZ159067,,True,True,a98b1ea93ec1b07021825fd8d02edfbe9d877b4c450186766ee8128306338bd6
SZ159068,,True,True,2aebbe4e4ae3f7ef734d624bfe2810ee28bc7d3c24c3d5c93cb404c42d4645bc
SZ159069,,True,True,84a16e0731b3cf2ff66d132747153df2b4e4c2bcdbf1a0ac4b26f125b3ac6ffb
SZ159070,,True,True,659b17a4baa7049e00c4e5085e975f61e32d067d1073af75c7370f3b206830f1
SZ159071,,True,True,578925fb228a60a4fcee843673ce06f891363169a941b07cceff52f6ad044fc1
SZ159072,,True,True,a7e346e6e4d594eb0c043aaf2668fcbd230b161fe752e0deebc0f0ded0bf0f7c
SZ159075,,True,True,f936f06edeb4cfdf5d62da571309ede954d51ff7a6f70134e7231163afb676a8
SZ159076,,True,True,3b980ffd80890cd076ac7492c1bdba37c54d7278a3bf33411e419b656f76f73e
SZ159078,,True,True,a5bc849a264c12acdb24d297e2bb0453dd4e0a50342f8d0d6d53b53b554094a5
SZ159079,,True,True,e63e28a835014633752ebf8125517c70415df1bc0f1e5a6e2cc8ef464e00ba76
SZ159085,,True,True,14b7212063dea1db08203a08a50ef7297b1ceba4d92a0d9742fe3a3163e8d1cd
SZ159086,,True,True,fd3c70094c77ca5ea59622217415bdaa0b641a6680c3958638cdbd6c384d0855
SZ159087,,True,True,8d3d806e8da0dbf1cf274e26f51642013920d89189e2842c44520ec6c6f39231
SZ159091,,True,True,87b233fe8fcd2e197804935dd16a88c4fbae893376936464c8fb5d971292082d
SZ159093,,True,True,2f8477c7e87adeddbb1bb1649dc438e8e3cfa00711dcd5821f6656651e49b5f7
SZ159099,,True,True,4a92c6ed8a02f7aec4a33715ff8e9b9665ec6612f571e76230e31d868874dcbc
SZ159101,,True,True,ba9348a3151192a2b3ef92ff89f34e2974b0ce4373e2f4f6f6bd7471658ebd10
SZ159102,,True,True,a43e82749033f93d6f906c510310ead72d1c18b44c9749cc56170617895f1a0a
SZ159103,,True,True,154fb9044980a9f355212113cc934b4785e5716b84a9359c3b70ad5bbbabc00b
SZ159105,,True,True,a3e4ee7ee59ca4865e34c083861999f134f4fe34a20f773ca7834ff090d8ffc8
SZ159106,,True,True,a53ac1d6ed2781483360bce1339198a23e9969409991f112ed8247246752a6ef
SZ159107,,True,True,8e2184f02de9b02f94d9b77cc4aea1751fbd432ecf96d8a140b00611e1ed5ac0
SZ159108,,True,True,e43bba510d67c4ca24b25215808d1eef055e485a037b376467fd61b90dbc573e
SZ159109,,True,True,abb004e32e55ea3956c859081965fb6c3ad9d096e062c7d41026f06f467d4cc6
SZ159117,,True,True,b01b262d5487b9e2083b4a4f15c4a930a849ba1616752575e86e447dd3a60046
SZ159118,,True,True,fa5723565afc0acfcbe24a9fdea21361c73182baa51f1f6a135fd44900832a30
SZ159119,,True,True,9dcbe42d5ee384e44d1ee9cbeebad150a9c42d500b512ed6057f3a83a83b423a
SZ159120,,True,True,945a76bfaf625482ff2c866710f2124d56ab453492d5fbd3e04996e9f0b05596
SZ159121,,True,True,de635426ec1df15eea91aa0f0f458768455aceb82719d217e9e5541b7f3de158
SZ159122,,True,True,fd7b6e35ec946ad2da48a257034fe650e65b4a103942cd373962c22c5ca63714
SZ159123,,True,True,a5f2708f73b67413b698e665d4304a6b158d9329e0583bcabb7a3bc83985ac73
SZ159125,,True,True,a0cc1cdfd619582614f24ce1e46e8384753eb2e18943e152bd279ac3b768a4bd
SZ159126,,True,True,b18f74602f2502d8d2635485c6443941d98d3e73123330056b10aa81edfc09b0
SZ159127,,True,True,8204a04c53d52d6400d58162a18d9c7c3383e99d27efb82c42327028580e350d
SZ159128,,True,True,3b6b2014d56e9e167115305e7a1f05fb6b7668849f88e272195466f94f4a86b4
SZ159129,,True,True,14d7469068feed81b01a7e20f05742278f73bfcb7357f07a65aac5e8330989f5
SZ159130,,True,True,09e57fcb1f0b0fcbdb42453c3ff1cab3c6d8b6e723a5464e6dc152d9b9d91e6d
SZ159131,,True,True,82a8276156de655067d694d18ec90f9182c925e2d72c43142778e55d897d2cf4
SZ159132,,True,True,549ecd715d30ac58b5cf6781aae593420412f8a927d6e82c79db0f6e4216a093
SZ159133,,True,True,db56010ad6fb1cc4fd5a66a3bd3440a2897ce13beb44fa7e7b96c1d5e378893a
SZ159135,,True,True,62eee17ea91500eb2ef6723990766673bb01b06f500ca18652bc523dfaa144ae
SZ159136,,True,True,e47e637d274a524e3805593a4e1051f457d4d4a82a47cc8359173f6b9f7bae38
SZ159137,,True,True,81e12f8c5645aa40c66599d37b13396b4314b4107b426342f54652e7d20e4246
SZ159138,,True,True,206fb912c72a1fc8d056b003be8dcafe4bd9956bdd07a58fed3025f3f94539df
SZ159139,,True,True,c78c1dcbfbcdf03b323ba62d1e6faa75fb54497c9f9f300ff0becdcb3288b277
SZ159140,,True,True,4ac5a8a99c50796c4669c3d4d4bad1fd42c54faec1356f54b82a1876beea354c
SZ159141,,True,True,df5135c474799d6672705a27c31541d8c3cdf9522c6374288b3f2263b03fe13c
SZ159142,,True,True,3d317f5d0a91c2fb7b4afc476308ca2e354adb719743f9c6020713fcf6ad5b6d
SZ159143,,True,True,bdd6aaa28010ba845ff4631932145c4528e77e2b4f85aa8916a153ecb22cb833
SZ159145,,True,True,62054c20d9896268c075de40149836a4060a934fa5af214c68c65175bb39a99b
SZ159146,,True,True,37d6ffea0e54ed8b08038001dc29e8b82e0d4d37fbfffd42c3ff7336d299eb88
SZ159147,,True,True,ebbb85ea5287e6b9cc621c6e1e1761970790939dc205b38504f1d20891fb2408
SZ159148,,True,True,855c65b31629b5595a4acd2ac19cf5381470d24962ef545f35f9fb87b71e77c5
SZ159149,,True,True,dd9aba7a060bfdb74b4a9a57ed8114227a8a07c7ec53275248d294fe1518ea20
SZ159150,,True,True,70ca4d2cc9a0708454515aa2e1ef9bcf7f1cf702d4d3c43b28c48951e251d636
SZ159151,,True,True,048ca56443e3e69261f963acdcd2e8809aac45669ccd73f73f03d936964bea01
SZ159152,,True,True,c9184504bd054102eec812540af192c6a8f2147c38d0d1732ddcd335cc21d363
SZ159153,,True,True,ee1f65bd6aeca663c71414c89791aad0fdc95e1d59b5b7ac63c169a08f4618b8
SZ159155,,True,True,91bca54cd61403f77e665c29188cb5aa7c4a8ac0844d15e3b1498f56769a9ec8
SZ159156,,True,True,fb7f944c1f097172c10132f5bf1ff6856bf37173f392ec06ed4d0b9539713ca2
SZ159157,,True,True,e213de67508c650fc692c3ba73a90cb09e6d4e25f8c88250f31e6cd584db1558
SZ159158,,True,True,f198fd2d08a944e0d33eafdb14940363fd78eb06399054074084ceb2097f33d9
SZ159159,,True,True,239bf93f76fa4fb4040d4adfea67b7f1b1770e9a1bdc16a4f5bd2c521891897c
SZ159160,,True,True,6159a5c50d461845016112563b7e60e448665e385f8846e2d301a51abc1712d8
SZ159161,,True,True,c3d41a6fbbc74b4e5f93aa487d7579792a953c9b744a474f3695753c7027ce15
SZ159162,,True,True,f171c71f06e56e88974c0582cca7ce351259c5fcb594abc7f1a0e64dbeea835f
SZ159163,,True,True,d9d0bad37b3a401ace87f968880f72b413fdeef71bf7723d8cba97054de65506
SZ159165,,True,True,5cc7dedfed26cdc37b8a04f3edef2be723a2b587f5f9fd272770da6cbec9155c
SZ159166,,True,True,0edf4703ca7546b4814e7df0788afc75d5f3038fb487f565650eceb4c695b124
SZ159167,,True,True,e729e3c395c439b61237e6a603234fdf7b8eed3ef13975be87aee1fbb7b1c678
SZ159168,,True,True,81e337ea49559b364e6fdfb7e5829ec4ba2fd470f7ce627499171149e97109ad
SZ159169,,True,True,ba8c26e26c0cab417e9f5b740ca57dd9284e3f73a855d03e8c3bd85585355aa6
SZ159170,,True,True,6b32180003c7701ee705f0b51224e2dfd2fee971f81eacf7ec2a735d9d8a016b
SZ159171,,True,True,9ec3cb99b785bba905bca4c64b2f2e8f96c246db10948eafbf1885dd837c3ff8
SZ159172,,True,True,988cba5e869d7d8f52735bf19cb9ae46c14a797b73db1520a62cc30366ac7904
SZ159173,,True,True,4a5b08ef812ecf08f9b58fae1de6ff9536a1669b7ee0c632af7b1093f0b971e2
SZ159175,,True,True,0c7427b1915b6f8efaa91d9902be03421c43af03c135f6d0cffd939922c55904
SZ159176,,True,True,afcc7550080115ef212b633f0043d525e92993bc6c1e33588272416b45113b8b
SZ159177,,True,True,941333eea7938e5d3d57baf18a0f70bc687eb151d95a75e418c9ac328cd41f3f
SZ159178,,True,True,183b9a3af76dd7f160a6b6a87db81fd23a14e1af06e87f375ec054e32d881601
SZ159179,,True,True,aaa8ef282af1961a50468425efcc39afeec2e9ba5c6ae9fa327e31df2332473a
SZ159180,,True,True,81a1f7a06e9157c3e40afe8f57985fe5824ee9a30fa8523a00920d01f3c0b9b3
SZ159181,,True,True,3a268ffc5cd69faedf59b1fe46dfc35a537e0c015cf65a102e4ba09c982adc32
SZ159182,,True,True,587395fccaad371f9f1b1c31f1674f4ce794b0f5db4653a49d5464d1766566c8
SZ159183,,True,True,fa36e093ca75398abead8d92fd258060e52dc287c6aee117c88a50fc190c6977
SZ159185,,True,True,372e0c094ea55ec58d9b123c22f324ed073d0dcca8a6f43a8cdc7089d2ffb242
SZ159186,,True,True,f325113f2a2e112d4c650587b6ef64c105022aa14cc5f91ba8d40d74edf1a179
SZ159187,,True,True,8ec0c77e75f50cf89d5a654696e3cd41e955eb0670b9ec832a5317975bb72bc8
SZ159188,,True,True,53932e043cfef7c5154a455632f1e82c33eed041ecbb33c41bed93c206e12c4a
SZ159189,,True,True,1e2ad60623809e24ad6fba1ba2724c6e8d83e3c79b858d90f905a584fe30bf16
SZ159190,,True,True,3e6693a6d77c6bddb9676d8440457ce9ccf30b2a26594fa63e5c628f512f4ae3
SZ159191,,True,True,1dcb70b2dc41252f57119051756d8d1c4ed6b9aaaebdefccfd3db640d8266677
SZ159192,,True,True,1b18f2bb6d2bb5849d034c8e10daba56c91287274f93f380a3eb5f80549b5f07
SZ159193,,True,True,b6d992e0bfd202033d2f49fe021b401744fe58936579632a4bfa08da2840f589
SZ159195,,True,True,8db5a1754f1617e2e4918199f1892964088427452b6e3cd5f6a615a707178942
SZ159196,,True,True,5bdb52e47e42d8e3e6ff30660bd848fa308d609755aea7a88273f890e52f0d98
SZ159197,,True,True,7777747a383f87406a59b66faac109b2f3efc47fe77f9855eaa7afdb3123cd13
SZ159198,,True,True,269358285254e0ccecc38981bd92677e02ca5d831738eaf7f51616c683876388
SZ159199,,True,True,e122b82ae8b168e38ec112d7dad1c56d0a876ef7531deb6dc1844899c07cdc8f
SZ159201,,True,True,f1034c198f2d2d74f15a21ee8b7a2c60568012951a6f5bff5105db175055da36
SZ159203,,True,True,7c2ebf03860bf0d950717bf7b61931e0ecbcabd96e30855f70a8155153d7e188
SZ159205,,True,True,575723e55ce58a2463ab4b8b715c2e2df4166de8a6f66a6ef34f37af232b1d4f
SZ159206,,True,True,f6a9dad6551fd7ecee395fb6325e770bd9dd04505a620afbe04bf3a2a4f54ec8
SZ159207,,True,True,a36be88fd29501acb7685bd974583920284075c84b535719dffd074124138956
SZ159208,,True,True,38a67f39fc148e440b0e359820bcee7dc68fd64c4e4d9bf38de30f53b8eb2a00
SZ159209,,True,True,8ad5b5aa824c694f60db77ad5113cd7f2bfbbe052d3bd206cbc734b04e49d62c
SZ159210,,True,True,6a07889cf6c122b7fa8405fdd6c24bc472bb232ff0e571906f77a1e12f9b81eb
SZ159211,,True,True,8fcd8945564a29aa56d33f26cc6ab4dc55cb4ec44f596ce7823301d6f588f986
SZ159212,,True,True,5bbe68d001f2cf9cbaebd0a53b7716a492533609d41a1b64936cad250e7b291d
SZ159213,,True,True,275234429c813147202f75eddd605e355f32861ba4e95c9b1e65e109f4d2794b
SZ159215,,True,True,5b2b49f029c5069fd2fcbfa8b5a07595134e50c13b38a38e995333d951983323
SZ159216,,True,True,661febaf2f72766f0dd765dff90466a148f96a971397b99de81cb90e2c40ab29
SZ159217,,True,True,396b0fa62ba91564d39d03ccfea2be3baca640e1058874a763a051c5892404ab
SZ159218,,True,True,9f0fcd45ba70f931aecd641da34c45b8b629b5e5d26555f02b357291ca7b4c71
SZ159219,,True,True,c96115d3ebe8c493b0ad3ea21edd3dd1b50ce20f404f70cbd6ffb17cd253974f
SZ159220,,True,True,06dd12e0c12de2a02df8c8b4f02d7b36f4cabbbf16018beecfc7a6e79d225646
SZ159221,,True,True,6cb5b8938f4b86fbcbefef077341e32e80f4656c11883d519bfc55b2bf4db023
SZ159222,,True,True,f322d6f73c197a9b490757405adbb95508ce65104787e161feee3ab52437ace1
SZ159223,,True,True,15bf68c92c888b79bf5c23432fcb71c3ae2f4fd53dbea413bcbf32ef0f10d4b8
SZ159225,,True,True,b371e2c2fe743083bf0097637efd4a6c29fbfd84de703f28f8eb9b5d270cd9a8
SZ159226,,True,True,02122dc547b88f2b0a38022e76f17d05f113f571288f6f2a1df5e3c7d425b3d5
SZ159227,,True,True,5b211288a289c526d07bb3914914a7d6d7412a16bce83633edf15ae40d22e954
SZ159228,,True,True,1a3820aaec55f54e3341de0eb24fc53bde03694b25488fc1492ba0fa06aeafc8
SZ159229,,True,True,0b65def91fce23c91e314d127832891e5ea0e2146165d4ab4597f77b3e8e7580
SZ159230,,True,True,210dd45859e2cd1579b1ea0a7fd4d6d62c978efbed5a8beb4e2a8b8269c1f5e0
SZ159231,,True,True,821630cdf1161b75f8be9564edd946a080c6ce869cc6156061c668ec789a116c
SZ159232,,True,True,d95d8ad86cd6d8ad6a8ea20e80ba3854000a2f7249588b453a8024d2c8b261f5
SZ159233,,True,True,091755ab185e430e4ea6342597c5f58cd1ee762894bf760827213e0cf5272d15
SZ159235,,True,True,032d6160f2a312f76d0a37103911e3ffb5c33e2b0c8ea6135da47a1b7d349f42
SZ159236,,True,True,f381465349b367b2134f04197cc996b768b13a26574dc1910fe3f76ed3ffa3c7
SZ159237,,True,True,b4fabd8231514577d63cfedf4af9cbf0b4c19854786a8b7952a4c674b8109972
SZ159238,,True,True,56c5836bc6d72b54e135bcd9f6a7a68e5a46c493bfc7fba2706f069abec917a0
SZ159239,,True,True,6691fedd4553b9a8a056754f868aa850d27fed3343cc266a26875aea19bcc9e2
SZ159240,,True,True,552ada7ce80b0dd3da1c7facaea1732ea7a51531aa0fcf08f3d3bff7242ed1fc
SZ159241,,True,True,75cf942b78b9c360347d7314699ba2d1a80b01cd1ffbf7c8e0f56be2ea0a0293
SZ159242,,True,True,7ca007ecb00e4fc3864040b69752591a97e168639c1586b7eddb88e588a312a0
SZ159243,,True,True,aefc0a89993f6144b219453607072534162150951c5d5e56236dd1e2290ba36f
SZ159245,,True,True,52f2c66643800f0a8223833b05dbea9354b1569cf6337f3a49dd1080ae4426e2
SZ159246,,True,True,346845cdabac15d1c5d323037d7a681e416365e47ef1b0f3668d3235dc723071
SZ159247,,True,True,1186da7b757ed71b797dd5ef6683e62abc3e087f1b5c00f3bdcce0735bfb0a82
SZ159248,,True,True,d7d589063f6c27a53c3023a4e0ec48241ec4c6a2024a3963861edc4b4c068ddb
SZ159249,,True,True,318279e31a18216c6b6cd8bb7185a6295e28dabde7a93063eb072ec60f036cd7
SZ159251,,True,True,f32c67fc6806e48b754520e9ec6084241fca4aa3e51ac1bb8a4b1fdd141a9a78
SZ159253,,True,True,a65a841c2e907c230f9c2a598ee4c1a6f7ed5cd33310c52d3f72a55d59b9bbc8
SZ159255,,True,True,e2d35d624db135b5790c8b57871154f784aaa41b4aff263fae1ac731707c008f
SZ159256,,True,True,a673c30331e718a75eafa4db90dd704f5321526063b20caa54648f0cac469fd6
SZ159257,,True,True,3f9065a99c93297f405c1c0ac4325585d9b6974f78d87e26beae65cb62db40cf
SZ159258,,True,True,f76d213d35e86128813da5b0b2eda70e393df9b40e4c98605563ce43fff5000d
SZ159259,,True,True,fc332d7241284754e5734d450040d185bef8f826f8f1147d9035269da2cfa8d3
SZ159260,,True,True,ee1cd1819632bc0835d58d07ba2418aeca9ebdc40274a450ab18fcb1a35ee223
SZ159261,,True,True,1e00868e7d55d2a598f3461376d50dde1357fb269af53e8ec699b8c2208ca704
SZ159262,,True,True,d1fd644e1283f3b370121ef7933bf47a034606608c439d86edccca26db19e82c
SZ159263,,True,True,4564e13f181e1bfb95eba350a41d7e4abcc6345d95cf2fb8435153e0145d0be2
SZ159265,,True,True,ac2ee2492ffd24c70a068c296933e3a4530e7a984f3e07532440dfa4d9c05acc
SZ159266,,True,True,1ef395d21cc875508adcbf5dc97c9ded615776df8ab42873a4f627e01cfa763f
SZ159267,,True,True,ad42429d4c589ac3c74068ceb53ea2cc919e0011bc06aefc49c1b321e967b390
SZ159268,,True,True,bd469df350d3ffe52b1933551b6fa61f0ce748f21a5bc0ffe0a753750d5fd981
SZ159269,,True,True,4cb35cf8a16f142edc2689c76b9e8d1c5b4d3204dbb09557fbf0f1885b9b4876
SZ159270,,True,True,8bacfdf5977c0f543016b77f049b87e6751926abbdd9a1229ed9359699f89528
SZ159271,,True,True,036e7d8b3552e873e7233bc6ef44f0f6a870769ea3c957acbacba4c53ba87c05
SZ159272,,True,True,44e5a025c7fdb1c6ee7d4ae0aedd76dbe1b95c4bf59f8184c4a59178b29810cd
SZ159273,,True,True,74cfc80bb524d7840e4f12f6fe7849bc4df677477114f5f273e77133b0267a10
SZ159275,,True,True,4497e1aec1281fbcd0b8c43a06255ff39d8d8fdea0c44092bc181e85de9b424f
SZ159276,,True,True,1fa6b93d1a06ddc48683b9d886fabb9d02bb0665cf24f002660ad618c100bc5b
SZ159277,,True,True,517b7df4c28bb94e8fbba490fd58b62da758f7982703cd2369378f53ad76085d
SZ159278,,True,True,e88c39af0d3ba9c7b544cb8c95f063187a540782fa6b6068a5144fa326f5268b
SZ159279,,True,True,4cd6a3970b3edb2013dc3312e198bc66b4413d581dd3699bf781b3aa7092cda4
SZ159280,,True,True,7c50a7163ee936e96da04abad51c91647d973eaf9057224689da5170281c8231
SZ159281,,True,True,36fe0da1dd3b5f03a74e13f520eb0d8e7f6df51381b5fed9d7b67496c76fd401
SZ159283,,True,True,f151224ebce6f15546553f56d03896baec2944248407272302a6864245ecddd7
SZ159285,,True,True,565c5aba2d6ba784defe8a94159a6b3c36193972a189e997c3cd6af9439ff691
SZ159286,,True,True,8d126a340c485a886166b620aef65cf9c5668361cb2530c5edd857064b49b33d
SZ159287,,True,True,de82e0c879d3f55b2d557439dfee0040330e528c5fc2a18e1b4b430a7a6f2bc9
SZ159288,,True,True,fb610400339b28f845e4378b0863f8744e428e698294261729cadc81ce22cdb4
SZ159289,,True,True,67a07c99c4ba9c933b9802b8f1427a0440345c9f575578698b3e41650695faf2
SZ159290,,True,True,a5f7df94899ff5c39dbbe5e8560472dee1d3a7763d1f477bd8690702833a3ed0
SZ159291,,True,True,85607a2ab56b81edc1edd356af03a952f6acc39e9a7885727d5d9fbcb258db56
SZ159292,,True,True,fe74a9abf3b85f566d09be02ffb002b73e8bd3d981d00d50c6c41a8ac62c18bc
SZ159293,,True,True,257d3e4000f7cb6b9f76538aa015acfbbf3a5491245434e7d2fdad0191c594e5
SZ159295,,True,True,1756ab6cc074c6dd448c3c38efb9977477280dc84c3767e8be6dfbe6d49e82a2
SZ159296,,True,True,4a85cbb6ae0ef915e4639f48b8268b51660e86f0436cd0d03b9cc66777a8ff1b
SZ159297,,True,True,32478348103066eabadb09bc73e4a5b127559d8e603214b991a79a79b48ea806
SZ159298,,True,True,5dcde5d797ecab33d8333d73a1bab9615767235e464d210f72d4f7f569cea409
SZ159299,,True,True,a7db15efc20d76f472d35ee3a0baa64ffb250a230a3f6df65174d3f319122b43
SZ159300,,True,True,208c3313a0d2c11340e58884743a1493a6e8b9d9b86b243f1e0620e10aa82205
SZ159301,,True,True,f246df9aa45358d81f7406823a14192695f6c72bab18127e333c823db55317d7
SZ159302,,True,True,61e39af30391292b2c1ba63306682be31c13f9039ff171ae4aa85577209bce91
SZ159305,,True,True,5d67c64b9250569cea65edecf17377e72db3a05a1b11deeb068322e4d561ff47
SZ159306,,True,True,5077abf04a69d6a0a9138bcbce8decd810118e2a82193478cb8e959bbc5a0fb9
SZ159307,,True,True,8b418c65827fb5f263725eba21131f7507b5aab60650cc719242df687d08f254
SZ159309,,True,True,3fccb224f578be9f20868120b76d1856a5d3bfe0ca020b2f905311d56ac91260
SZ159310,,True,True,8534ce661526382993ce09dbe27d96a93b47d0413b62427e330baae1d3d5cdb2
SZ159311,,True,True,e8cdc6012529db270d994cd4b814f88ee90384e4b419cdf824897448636dd786
SZ159312,,True,True,601a724ac4c87376cf1ac64d0b7dc430653b2114e083fdad4e74f01a35bb7761
SZ159315,,True,True,410dcecc36f49ae3bb07a7963fc153f7837f199795f89e74266d87aa3e6c0244
SZ159316,,True,True,b61e53dadc5ecc315a1f2f918a215855757f5ddfe5129d6b4c69e260d41c6a79
SZ159318,,True,True,69ebc3e5d3ae48fcd5512877391e7874129c89e64dfb7aa8b2eb5877722af950
SZ159320,,True,True,d63050e25865d05bd707e1bcdb59a39b10073cc7bc36fc7ec0f3e24696e82809
SZ159321,,True,True,176a33e66e510768552a10772486ce61e9b596f2a91a47acfd01d2d625f09a5a
